,width,height,time,cluster_id,mouse_id
43,12.94843627544774,19.66030316981146,62.0,cluster2,306046
44,11.219956311054915,11.545807300823451,68.0,cluster2,306046
45,10.670333891206987,15.35870276465489,62.0,cluster2,306046
46,19.37807822800927,11.494105734329473,70.0,cluster2,306046
47,17.564862721779576,7.338469507041767,178.0,cluster2,306046
48,17.327393650081817,7.161580203512856,90.0,cluster2,306046
49,20.0944109990778,7.632948645586025,148.0,cluster2,306046
50,17.142432521576758,13.507847274848181,66.0,cluster2,306046
51,27.190825083336584,14.307941026749674,60.0,cluster2,306046
52,13.194061348486695,11.5486253114608,76.0,cluster2,306046
53,15.921956398626122,12.650180665593734,74.0,cluster2,306046
54,16.24214547867927,9.512505823619286,58.0,cluster2,306046
55,13.650676972705025,8.721405525734287,74.0,cluster2,306046
56,11.662320309176893,7.199871265983697,26.0,cluster2,306046
57,12.793515972576362,12.021551566691313,76.0,cluster2,306046
58,29.31890567245124,8.656272730707157,64.0,cluster2,306046
59,15.940693230798203,9.606053835203554,64.0,cluster2,306046
60,13.119948220860454,13.180437939734972,62.0,cluster2,306046
61,21.495395489292065,6.742790548868427,136.0,cluster2,306046
62,13.119607099126231,6.864957513558032,74.0,cluster2,306046
63,13.010584753763325,9.593214307628767,70.0,cluster2,306046
64,14.531574153188242,10.149095694091375,72.0,cluster2,306046
65,19.51834024856936,7.448247761576055,70.0,cluster2,306046
66,13.058111350437077,12.033496086390622,58.0,cluster2,306046
67,14.090285493202462,14.30477076127188,68.0,cluster2,306046
68,13.174014795319692,9.64841637077451,70.0,cluster2,306046
69,43.809998358997575,8.053698781214743,126.0,cluster2,306046
70,17.08557159447195,6.730177153550377,78.0,cluster2,306046
71,9.025330051781179,6.436701589330495,64.0,cluster2,306046
72,20.556679138391836,10.43136832374278,44.0,cluster2,306046
73,12.081993031746205,11.86673987646627,70.0,cluster2,306046
74,12.180251750403087,8.908791529142661,62.0,cluster2,306046
75,20.12489320924979,13.351142777972925,86.0,cluster2,306046
76,14.454960190814731,5.749762857435183,74.0,cluster2,306046
77,14.994290361913265,8.012662822373757,120.0,cluster2,306046
78,13.91181305191526,9.65332058499589,70.0,cluster2,306046
79,24.4746045608195,6.0873178306556595,92.0,cluster2,306046
80,29.363263456150626,7.735785667353921,148.0,cluster2,306046
81,18.737546509583577,8.446770145611486,68.0,cluster2,306046
82,12.353570727964346,11.047454813389319,68.0,cluster2,306046
83,35.13939345533426,10.960022238373549,164.0,cluster2,306046
84,29.92607482061403,8.230886828286486,52.0,cluster2,306046
85,24.502887133129228,6.823381642348409,62.0,cluster2,306046
86,22.80076587201014,7.21425791523248,142.0,cluster2,306046
87,15.237388353207677,7.291053067343547,80.0,cluster2,306046
88,7.611385172198915,4.760604313214624,74.0,cluster2,306046
89,17.48918255031921,18.005460696752184,66.0,cluster2,306046
90,17.504362066758638,4.2484297078803435,124.0,cluster2,306046
91,23.126150463726436,16.18855342542975,64.0,cluster2,306046
92,22.31524589982338,17.07317201037058,72.0,cluster2,306046
93,17.20514331215607,18.427987999612508,66.0,cluster2,306046
94,16.339298410349596,17.191584986524635,66.0,cluster2,306046
95,27.03341422308706,11.94965156925821,64.0,cluster2,306046
96,35.35271201216496,11.186294898253294,72.0,cluster2,306046
97,16.091028201651557,12.599580801468285,72.0,cluster2,306046
98,33.863842835904464,7.019773249229243,102.0,cluster2,306046
99,14.76201702221821,8.61670294691021,96.0,cluster2,306046
100,17.20104663488071,5.753883903663739,82.0,cluster2,306046
101,11.251851402429917,10.752164218293771,36.0,cluster2,306046
102,11.022452951450276,5.120866415787396,154.0,cluster2,306046
103,13.86472560696562,5.443253344806981,168.0,cluster2,306046
104,14.323528122975063,8.414473070780474,162.0,cluster2,306046
105,19.58813459775756,3.325565526715492,160.0,cluster2,306046
106,7.423257032556904,6.924082721491424,28.0,cluster2,306046
107,32.78035270516837,6.367945602012081,90.0,cluster2,306046
108,20.184757028065743,5.71926021542872,52.0,cluster2,306046
109,17.10089081535578,12.33274227302566,66.0,cluster2,306046
110,38.77920804574974,10.221666245824046,66.0,cluster2,306046
111,42.19163537898558,7.9373368234715045,120.0,cluster2,306046
112,32.348455135017595,7.956873355002767,76.0,cluster2,306046
113,20.88352255699876,8.225556675452511,70.0,cluster2,306046
114,13.904423528010035,6.479912076005757,68.0,cluster2,306046
115,13.127895979466967,6.063169075320299,66.0,cluster2,306046
116,21.81844174691686,6.655117229835091,144.0,cluster2,306046
117,14.436260362458896,6.6241030719023195,132.0,cluster2,306046
118,16.530076649597813,8.13972456463174,72.0,cluster2,306046
119,35.19795360791884,5.4135712775381934,82.0,cluster2,306046
120,11.20757647871799,6.822389056417556,84.0,cluster2,306046
121,30.63981562894503,8.716092248952428,50.0,cluster2,306046
122,17.711516736883148,9.065568679702533,144.0,cluster2,306046
123,48.772068319013314,13.370516520100587,158.0,cluster2,306046
124,17.39983817684077,13.593955731459037,68.0,cluster2,306046
125,14.318361466909828,8.05484979201889,76.0,cluster2,306046
126,34.44083764149569,7.778336539039611,92.0,cluster2,306046
127,32.54248457311742,8.917219301118205,116.0,cluster2,306046
128,12.833365947549105,9.02295812457224,68.0,cluster2,306046
129,23.346425137039155,7.66491986714604,62.0,cluster2,306046
130,33.157075408466994,7.110324289225497,116.0,cluster2,306046
131,14.34123011859089,12.288694454117557,64.0,cluster2,306046
132,18.358610123725335,13.60233908473968,26.0,cluster2,306046
133,14.998198368936244,10.472249379116107,76.0,cluster2,306046
134,22.15801020579359,7.331807818670337,66.0,cluster2,306046
135,15.318955802355326,5.645507391726921,118.0,cluster2,306046
136,27.01377657256463,11.312727107057059,36.0,cluster2,306046
137,23.876626957532686,6.694540404065248,70.0,cluster2,306046
138,14.842035556287055,7.343424541053375,74.0,cluster2,306046
139,22.853407233486635,7.282136376894492,76.0,cluster2,306046
140,7.368023001912434,6.461816587961221,184.0,cluster2,306046
141,20.837543458750204,7.423091492545821,58.0,cluster2,306046
142,21.030088643110183,6.091939703439554,78.0,cluster2,306046
143,13.629219979028289,8.907847508441655,62.0,cluster2,306046
144,8.443427555505915,11.340097233535408,38.0,cluster2,306046
145,11.518806740907891,7.542171794548981,172.0,cluster2,306046
146,24.383144827456526,5.387984553898454,92.0,cluster2,306046
147,13.519366285345646,7.126849341348504,44.0,cluster2,306046
148,25.96276536907339,7.165398371121169,48.0,cluster2,306046
149,39.7501120974197,8.399377180250953,108.0,cluster2,306046
150,17.283970787732898,7.371676142622443,44.0,cluster2,306046
151,13.26220020935321,11.961976296545977,80.0,cluster2,306046
152,8.946426273832895,8.516746285166944,50.0,cluster2,306046
153,51.83872757400184,6.639173124010596,76.0,cluster2,306046
154,19.53832646467142,8.514053549478518,86.0,cluster2,306046
155,12.521743459059195,7.346005260669585,92.0,cluster2,306046
156,15.563420523200577,9.895438013398712,62.0,cluster2,306046
157,17.678472258649247,5.571009988365307,54.0,cluster2,306046
158,23.318311071173284,6.077756679171535,138.0,cluster2,306046
159,14.117224910153123,6.811324001672997,18.0,cluster2,306046
160,21.936225872387027,5.653656658407529,54.0,cluster2,306046
161,11.428109687942573,5.281180636093461,88.0,cluster2,306046
162,15.817048910448776,6.494219344551593,178.0,cluster2,306046
163,16.47447298919547,9.63496434784623,120.0,cluster2,306046
164,19.502616344973188,6.148593589766055,80.0,cluster2,306046
165,11.064045144512436,7.232049552114781,40.0,cluster2,306046
166,19.028079080352107,17.179624792397757,74.0,cluster2,306046
167,30.554066881475634,8.885851273262384,42.0,cluster2,306046
168,35.32509808218869,4.702936405415355,164.0,cluster2,306046
169,22.56426379982649,11.089404365142238,122.0,cluster2,306046
170,25.0046516071312,6.827428533947262,110.0,cluster2,306046
171,46.48314266686365,8.038119859418298,124.0,cluster2,306046
172,17.978677930170146,5.790566990429998,50.0,cluster2,306046
173,27.080808998122368,6.77318887884039,80.0,cluster2,306046
174,21.67745153456466,8.4581580179952,156.0,cluster2,306046
175,18.621971982515056,7.287567059632888,140.0,cluster2,306046
176,22.636131894519558,6.154803853092755,160.0,cluster2,306046
177,20.298949093136613,11.331536310428772,96.0,cluster2,306046
178,26.647554307280814,7.086873881873849,106.0,cluster2,306046
179,19.924196701588265,5.246367665637086,128.0,cluster2,306046
180,29.485659378922932,9.387828341061194,78.0,cluster2,306046
181,24.12150293994678,5.447511059460425,164.0,cluster2,306046
182,22.416263984700386,5.386556029146912,96.0,cluster2,306046
183,17.18150936165382,22.028683337565788,68.0,cluster2,306046
184,17.62069914869629,16.649320771812736,68.0,cluster2,306046
185,23.162322898646003,13.997426068996099,60.0,cluster2,306046
186,20.53081191982391,12.223084086443981,74.0,cluster2,306046
187,43.745513216246636,9.060121860253801,110.0,cluster2,306046
188,11.30957281161924,4.6589720757623,100.0,cluster2,306046
189,17.475996203283064,17.159705091733215,64.0,cluster2,306046
190,16.549731204225914,18.545448659813932,62.0,cluster2,306046
191,19.836826092044795,12.156240359688592,68.0,cluster2,306046
192,41.780944987082776,4.776818835980577,126.0,cluster2,306046
193,19.603919422613114,6.4939963863907515,78.0,cluster2,306046
194,41.822989111243594,5.751650986339024,32.0,cluster2,306046
195,29.038356902041723,13.777930256980557,72.0,cluster2,306046
196,58.65801119879747,8.956183325929905,106.0,cluster2,306046
197,21.221221802236215,11.012592750563108,154.0,cluster2,306046
198,28.133316457160625,10.536950546940766,88.0,cluster2,306046
199,26.46023456175292,9.12742749138387,62.0,cluster2,306046
200,17.10400590204069,15.37495452258155,76.0,cluster2,306046
201,20.30694766580971,13.040903330352632,70.0,cluster2,306046
202,21.196996051850352,19.529185616442348,64.0,cluster2,306046
203,16.006148771509544,16.14353895135854,58.0,cluster2,306046
204,11.646215297496184,12.200732085715481,70.0,cluster2,306046
205,24.992876989808007,15.866791604382026,62.0,cluster2,306046
206,20.89220186614429,11.554203926877346,88.0,cluster2,306046
207,20.329908078697862,14.321437358643577,74.0,cluster2,306046
208,16.944764367114242,14.796550011341491,76.0,cluster2,306046
209,18.634750445320883,13.243403847914012,68.0,cluster2,306046
210,28.69064836624874,6.206239538762819,86.0,cluster2,306046
211,15.350513289467644,8.827770063959413,44.0,cluster2,306046
212,27.12322311730248,11.182328800630197,76.0,cluster2,306046
213,12.442320465652564,14.93140920118616,64.0,cluster2,306046
214,18.229342946831622,5.168123544955637,106.0,cluster2,306046
215,19.40457307819076,7.665941209487424,28.0,cluster2,306046
216,20.381388814234995,5.576847313207174,50.0,cluster2,306046
217,26.09663455682138,5.208667092272904,122.0,cluster2,306046
218,36.99814218128971,5.365995998374203,76.0,cluster2,306046
219,11.267285939369458,4.545691615478494,98.0,cluster2,306046
220,33.4738485149971,7.675280324271292,80.0,cluster2,306046
221,15.89462320254313,5.30239638389647,28.0,cluster2,306046
222,20.909393151252267,3.924158292220506,124.0,cluster2,306046
223,14.779128190514255,6.310120755825363,26.0,cluster2,306046
224,5.767673439968988,5.73536014357179,188.0,cluster2,306046
225,20.43352881866575,6.3911684651712894,50.0,cluster2,306046
226,25.57903790644677,5.768936247249864,122.0,cluster2,306046
227,23.485646858331116,5.0391249737104555,84.0,cluster2,306046
228,32.49469352633789,7.5142634657894005,48.0,cluster2,306046
229,22.596640415320724,4.271191428404295,66.0,cluster2,306046
230,13.773467689632568,5.672344352764721,174.0,cluster2,306046
231,18.933870675126272,7.82609658096621,96.0,cluster2,306046
232,31.07709036090337,6.984832562303681,136.0,cluster2,306046
233,12.952105373812287,9.93342951155607,172.0,cluster2,306046
234,16.669462622289622,6.797502706863263,136.0,cluster2,306046
235,30.301260963703267,6.670716784823112,24.0,cluster2,306046
236,27.946633665800004,6.0832043788955765,98.0,cluster2,306046
237,30.702493345377682,8.197625001022237,114.0,cluster2,306046
238,14.159473490518007,5.765208869844221,50.0,cluster2,306046
239,25.431383866952565,6.4133543455733655,124.0,cluster2,306046
240,15.996257432983441,7.412437256013616,162.0,cluster2,306046
241,14.132004495185836,22.55743238900138,58.0,cluster2,306046
242,15.254339159434963,19.818020875680798,64.0,cluster2,306046
243,11.89920612914733,20.984414561345996,62.0,cluster2,306046
244,15.130887961308698,16.064488259484044,70.0,cluster2,306046
245,15.950160936186649,14.622536082236877,62.0,cluster2,306046
246,12.171744523145215,21.0165043659364,62.0,cluster2,306046
247,12.239681312879757,16.797500349826862,58.0,cluster2,306046
248,15.13520809821349,17.614389705105197,68.0,cluster2,306046
249,12.947192059097102,17.469036840019584,62.0,cluster2,306046
250,13.98888264753585,20.256751485954712,56.0,cluster2,306046
251,19.671898845637486,7.366913525750306,162.0,cluster2,306046
252,21.44960354686495,7.21739167224529,154.0,cluster2,306046
253,21.546755940569476,16.90324514425465,66.0,cluster2,306046
254,20.388553769372788,16.846222809274288,64.0,cluster2,306046
255,18.605276477696314,18.37871801785031,62.0,cluster2,306046
256,13.681094386270374,16.985505966232417,62.0,cluster2,306046
257,14.612188813452846,8.392245396596659,136.0,cluster2,306046
258,13.461514217521351,21.194446259715896,68.0,cluster2,306046
259,18.223471857770154,17.902409191802803,62.0,cluster2,306046
260,18.152639586763886,17.920342097655375,56.0,cluster2,306046
261,9.90515067361924,6.806251926470917,66.0,cluster2,306046
262,14.292651728457074,17.867734015139888,60.0,cluster2,306046
263,17.15503597618598,16.12581027731083,70.0,cluster2,306046
264,14.269787060154382,19.974293866636778,62.0,cluster2,306046
265,12.870214615571054,19.40446306733561,60.0,cluster2,306046
266,20.593932892307247,18.79792920322705,56.0,cluster2,306046
267,15.052849771998233,19.177928989496834,58.0,cluster2,306046
268,14.34225660204254,17.031210279852264,54.0,cluster2,306046
269,13.657833032973443,7.1539238634112765,172.0,cluster2,306046
270,23.051839945021744,19.2752449033743,64.0,cluster2,306046
271,18.23288681963231,19.004932398263932,58.0,cluster2,306046
272,13.243464603693802,18.182634354080985,62.0,cluster2,306046
273,13.61552881394745,16.517068067699164,62.0,cluster2,306046
274,14.127703923319963,18.5596751328503,58.0,cluster2,306046
275,11.364523757632039,13.869724951289387,56.0,cluster2,306046
276,15.966278283285163,14.128996203741723,62.0,cluster2,306046
277,13.37292024686628,18.224469524825224,56.0,cluster2,306046
278,14.460505346887306,18.711591124806024,58.0,cluster2,306046
279,13.309249735339542,12.35408114676731,64.0,cluster2,306046
280,14.268770531536703,11.640943267875048,178.0,cluster2,306046
281,12.218622257061579,15.805749869062243,62.0,cluster2,306046
282,13.20953271431744,15.662114490998498,60.0,cluster2,306046
283,15.58236128156516,17.71066532306971,56.0,cluster2,306046
284,12.485659315885528,17.13814330615356,64.0,cluster2,306046
285,29.063883794420335,7.74474234138488,166.0,cluster2,306046
286,12.242651294220902,15.781614281980406,58.0,cluster2,306046
287,15.817240633296272,13.91634374802488,58.0,cluster2,306046
288,13.5417243168141,16.21788723345686,60.0,cluster2,306046
289,21.20839505314315,8.225573613095452,178.0,cluster2,306046
290,11.996468373357995,17.707155144396342,58.0,cluster2,306046
291,12.70751694574249,19.107092390726077,56.0,cluster2,306046
292,11.913535811532451,13.822608206507262,60.0,cluster2,306046
293,9.915028793361419,16.278673387676537,56.0,cluster2,306046
294,12.314432509643616,13.977483575503909,64.0,cluster2,306046
295,10.988901492500013,13.397476856882868,64.0,cluster2,306046
296,15.994292212533114,14.534522423554916,56.0,cluster2,306046
297,13.735362530227928,13.58792246613554,64.0,cluster2,306046
298,12.526113670879216,16.91896317611577,60.0,cluster2,306046
299,14.355845085392598,11.87306351657599,58.0,cluster2,306046
300,17.124674956456992,17.631800373883664,60.0,cluster2,306046
301,14.037583850507442,13.551525635478033,58.0,cluster2,306046
302,20.19819814710705,17.45665472063666,56.0,cluster2,306046
303,15.969091542465712,15.615813480349251,66.0,cluster2,306046
304,13.853399280814088,17.07215060071431,58.0,cluster2,306046
305,13.076051616433205,19.74808460447122,60.0,cluster2,306046
306,11.668762915875547,16.718468980623726,58.0,cluster2,306046
307,17.397643468302874,15.90241367567689,58.0,cluster2,306046
308,13.96023275944577,14.903426148853407,60.0,cluster2,306046
309,22.699936672404263,5.3339047001210265,106.0,cluster2,306046
310,12.019514847160778,16.69695939106599,62.0,cluster2,306046
311,13.08160207487418,14.04308687589934,62.0,cluster2,306046
312,11.782200730647244,19.34502500098581,54.0,cluster2,306046
313,13.042718008230295,11.917891855320308,180.0,cluster2,306046
314,11.71169310159405,7.794773803240077,150.0,cluster2,306046
315,12.87397350481556,15.172515462910855,58.0,cluster2,306046
316,21.543005974083847,19.79737343975354,52.0,cluster2,306046
317,11.435923768560563,11.973437196034737,62.0,cluster2,306046
318,12.097317806469466,17.731331089868224,56.0,cluster2,306046
319,12.294942795254038,14.22734486853277,60.0,cluster2,306046
320,13.357927933470833,16.760229150883276,58.0,cluster2,306046
321,12.321049974310021,18.11006650357369,62.0,cluster2,306046
322,11.266732202032692,14.735434327319627,60.0,cluster2,306046
323,17.585925925689384,13.363221895465916,58.0,cluster2,306046
324,14.676178101303968,18.31593659946609,62.0,cluster2,306046
325,13.611108493433399,12.895944810792157,62.0,cluster2,306046
326,15.652999248980844,11.538400716072612,60.0,cluster2,306046
327,12.308984371117699,16.389042714835217,60.0,cluster2,306046
328,16.00136817809061,17.23485643463708,60.0,cluster2,306046
329,18.091899417429055,10.361064020829039,154.0,cluster2,306046
330,13.384899631057689,17.577794657994367,56.0,cluster2,306046
331,21.91311147197565,16.642716883894472,52.0,cluster2,306046
332,15.2053074144467,14.71534693397728,66.0,cluster2,306046
333,13.278163157316627,21.392961667000783,56.0,cluster2,306046
334,12.395782309754267,16.30832200253984,60.0,cluster2,306046
335,13.237717628425905,17.529670763463873,64.0,cluster2,306046
336,15.619713584133589,13.366887118590634,60.0,cluster2,306046
337,11.415848961921927,16.879634072011726,58.0,cluster2,306046
338,24.80179984153277,13.56904294943728,66.0,cluster2,306046
339,21.232436414876002,18.232917695929775,76.0,cluster2,306046
340,19.50755027127906,20.788607977932525,58.0,cluster2,306046
341,12.288901595948964,18.14200961297988,62.0,cluster2,306046
342,20.81507147153234,8.095591193392176,144.0,cluster2,306046
343,12.765003765806952,15.242544010572358,62.0,cluster2,306046
344,15.767795859072137,19.44453136510369,60.0,cluster2,306046
345,12.093204346856684,16.581707928418012,56.0,cluster2,306046
346,17.691632184978793,8.701926542211412,144.0,cluster2,306046
347,21.659426684503185,18.784932187273846,64.0,cluster2,306046
348,16.779186889959853,17.065763846269633,86.0,cluster2,306046
349,19.907612919431607,6.794808970589887,142.0,cluster2,306046
350,10.333912051251065,11.700837680204337,72.0,cluster2,306046
351,15.899229953503806,15.575262620530363,66.0,cluster2,306046
352,16.329642212684217,8.907414035341793,76.0,cluster2,306046
353,17.86186418057607,6.457712051500648,132.0,cluster2,306046
354,13.613487827965528,16.341915967171055,60.0,cluster2,306046
355,13.005093319972957,13.330217335702779,74.0,cluster2,306046
356,15.740263858478386,23.691605941574092,66.0,cluster2,306046
357,13.58698014656591,17.120967830003966,64.0,cluster2,306046
358,10.596219211213938,11.47734598996052,54.0,cluster2,306046
359,16.25769742112619,16.241339241275256,62.0,cluster2,306046
360,11.581739223248682,12.26918496887566,56.0,cluster2,306046
361,16.2819629436974,13.381839841036879,62.0,cluster2,306046
362,11.457629179177033,15.639003706417732,60.0,cluster2,306046
363,16.457497709259663,13.846333279169931,56.0,cluster2,306046
364,12.688614085723653,17.2875665550612,58.0,cluster2,306046
365,11.91074073051552,14.683742870130178,54.0,cluster2,306046
366,10.078273504635309,17.661773163913182,54.0,cluster2,306046
367,12.883266838462546,12.536149784543465,160.0,cluster2,306046
368,14.775269576407545,16.631340841854094,62.0,cluster2,306046
369,19.353214262879074,9.61952498532182,68.0,cluster2,306046
370,15.74290202443957,12.847339083606403,72.0,cluster2,306046
371,14.134201526820078,16.712079795047543,62.0,cluster2,306046
372,12.37318684854371,15.863137354630757,70.0,cluster2,306046
373,18.814380900060037,17.51514607929138,64.0,cluster2,306046
374,15.30870935356732,12.406533501605136,74.0,cluster2,306046
375,21.691470022447604,8.507558924257147,148.0,cluster2,306046
376,19.820592014601964,13.465547660735087,66.0,cluster2,306046
377,17.26762224897511,14.708893414741691,54.0,cluster2,306046
378,19.637684669150033,9.887282853688665,168.0,cluster2,306046
379,13.773234248427713,15.55666369193193,58.0,cluster2,306046
380,13.626985772632906,18.72819895457392,56.0,cluster2,306046
381,12.39503190753706,14.57897762620217,62.0,cluster2,306046
382,13.0342311396,15.460965635979392,60.0,cluster2,306046
383,12.780836982374602,13.72620255347047,60.0,cluster2,306046
384,18.170266723795194,18.25070591103354,58.0,cluster2,306046
385,22.03797789918233,15.020985695333303,58.0,cluster2,306046
386,12.04400127429691,14.317661621070327,62.0,cluster2,306046
387,16.620156776173506,12.649663154488149,64.0,cluster2,306046
388,14.514978730993988,5.25484903710555,172.0,cluster2,306046
389,13.191717738602655,15.453797335193311,64.0,cluster2,306046
390,30.00574318956977,11.39885934734705,142.0,cluster2,306046
391,28.625423391235465,12.314266104524291,58.0,cluster2,306046
392,14.175476381213183,12.927217431792021,70.0,cluster2,306046
393,11.758028975469134,14.674521468685324,72.0,cluster2,306046
394,16.909363660753666,13.320849427435576,66.0,cluster2,306046
395,14.355467323207755,11.043058326133565,70.0,cluster2,306046
396,18.228787486383027,2.5292464323275063,172.0,cluster2,306046
397,14.977252408208205,11.674211853266046,54.0,cluster2,306046
398,14.492244163181418,12.842785410833919,58.0,cluster2,306046
399,12.271083000407039,16.391858967901037,62.0,cluster2,306046
400,25.96888601261405,15.741952838087563,102.0,cluster3,306046
401,24.66583978572232,17.744627681882896,84.0,cluster3,306046
402,22.464196605956843,14.085383631304941,74.0,cluster3,306046
403,20.728988581269736,8.897940547714015,76.0,cluster3,306046
404,13.241885659574603,13.221418464258397,70.0,cluster3,306046
405,15.62649250997988,14.855339920043104,72.0,cluster3,306046
406,20.836376352384136,12.887053029699524,72.0,cluster3,306046
407,21.450138926776535,11.21463036006989,70.0,cluster3,306046
408,20.365929905835518,11.369410829635221,72.0,cluster3,306046
409,14.170595842788906,11.688672557491149,66.0,cluster3,306046
410,14.435744410374205,5.926824026944511,70.0,cluster3,306046
411,15.335473665551685,6.050204603827071,72.0,cluster3,306046
412,15.601682368595142,9.312258130061263,70.0,cluster3,306046
413,22.555864289624548,12.365328374871632,58.0,cluster3,306046
414,13.337022002135196,15.620252721256648,68.0,cluster3,306046
415,20.958496737920562,11.32478557519941,64.0,cluster3,306046
416,17.28570964811805,12.98623589445046,70.0,cluster3,306046
417,17.125161630867005,13.921016519612134,66.0,cluster3,306046
418,36.860209598375704,12.62442924904949,98.0,cluster3,306046
419,22.79617367408474,12.316728326344638,96.0,cluster3,306046
420,17.701463128715872,14.04232863242537,72.0,cluster3,306046
421,15.243359369032529,12.585709988005696,68.0,cluster3,306046
422,15.924650482503779,15.368831846134832,70.0,cluster3,306046
423,29.14019077860211,10.643893382832346,68.0,cluster3,306046
424,24.58989446988945,14.190237528440516,128.0,cluster3,306046
425,18.934157827125244,14.146256295330339,64.0,cluster3,306046
426,13.675794877979627,13.591300420171535,68.0,cluster3,306046
427,15.74175021239309,15.593647463460584,68.0,cluster3,306046
428,15.697834385225292,11.20531734340463,164.0,cluster3,306046
429,13.8919392847573,15.988007179274167,70.0,cluster3,306046
430,13.655034178689402,9.831623568361405,66.0,cluster3,306046
431,13.305902701910309,14.507810972814642,68.0,cluster3,306046
432,31.52370985256695,13.404903772886895,72.0,cluster3,306046
433,16.29592684295469,10.424627271433671,72.0,cluster3,306046
434,14.756408231033443,12.253799331627835,68.0,cluster3,306046
435,16.312297010708896,12.577779304086643,68.0,cluster3,306046
436,16.42578032924787,17.441504602991508,66.0,cluster3,306046
437,17.402030302231353,9.033327469518794,64.0,cluster3,306046
438,10.231094045220388,8.755151139227483,178.0,cluster3,306046
439,14.854049087719144,8.469068115174363,74.0,cluster3,306046
440,29.686810750140523,12.500478315703056,70.0,cluster3,306046
441,16.951693896799767,19.10025003201185,74.0,cluster3,306046
442,16.08453822914298,6.689999963009181,166.0,cluster3,306046
443,14.33858706207305,15.400719676006627,68.0,cluster3,306046
444,15.231882000543383,8.142015549459945,76.0,cluster3,306046
445,12.8332144135811,11.587088951878004,72.0,cluster3,306046
446,16.242129854800105,8.740087987985687,64.0,cluster3,306046
447,12.693219476679964,6.094215467627157,128.0,cluster3,306046
448,18.120926035148287,5.771368181528292,144.0,cluster3,306046
449,16.123066918476297,11.550053442025604,78.0,cluster3,306046
450,13.946602413292837,12.81048700188917,72.0,cluster3,306046
451,33.79345520479811,10.534829158715956,68.0,cluster3,306046
452,17.03000599532633,15.19351046632509,80.0,cluster3,306046
453,14.974519659546864,6.250849866222724,78.0,cluster3,306046
454,24.871527990557443,7.084031291359109,86.0,cluster3,306046
455,19.837497646782438,6.8366188600991045,86.0,cluster3,306046
456,13.807931696079095,6.935934461918886,74.0,cluster3,306046
457,22.649835395611333,3.491021158370453,146.0,cluster3,306046
458,27.775400221746096,7.24616794250478,80.0,cluster3,306046
459,36.13144522164672,5.903641346337995,70.0,cluster3,306046
460,17.47138253533702,6.436751288922974,64.0,cluster3,306046
461,12.942206670397042,6.294871830400765,80.0,cluster3,306046
462,16.21590501251363,5.954139467511139,86.0,cluster3,306046
463,17.38821235354697,6.488485038011368,24.0,cluster3,306046
